T,alt_loglik,alt_theta_0,alt_theta_1,alt_theta_2,alt_theta_3,alt_theta_4,cp_idx_local,first_alt_tau,inferred_change,k_idx,k_time,model,null_loglik,null_theta_0,null_theta_1,null_theta_2,null_theta_3,prefix,sec_per_window,slice_start,slice_stop,t,win_end_local,win_start_local
6.6762110321886325,164.76614149860285,0.6369343958703487,0.9398790373818225,0.9159295245252624,0.9114483207875476,0.7057677600493629,71,43.416666666666664,0.9555691850235882,10,43.416666666666664,lotka_volterra,161.42803598250853,0.623570594297997,0.862295718196366,0.9756969188250151,0.9555691850235882,lv_poisson_run_20251209,0.9116494618356228,450,560,44.166666666666664,80,21
5.816570647278866,162.4057030349233,0.6089162490577051,0.7797347878889381,0.9273749469991571,0.9204224741263289,0.7314457748644656,72,43.5,0.9595399876289321,10,43.5,lotka_volterra,159.49741771128387,0.5980331447148668,0.7146007935476597,0.9791078679693862,0.9595399876289321,lv_poisson_run_20251209,0.9009529827162623,450,560,44.25,81,22
4.887454034016514,162.0468847329121,0.6016846803963742,0.7418454869021428,0.9415262070344371,0.932814413504616,0.7613442869014545,73,43.583333333333336,0.9682630535954337,10,43.583333333333336,lotka_volterra,159.60315771590385,0.5919103940333423,0.683348810919328,0.9878214361229318,0.9682630535954337,lv_poisson_run_20251209,0.8346556611359119,450,560,44.333333333333336,82,23
4.668323234208401,162.75212749735778,0.616772322425288,0.8149673751760237,0.946945869842752,0.9359647767549985,0.762588207277167,74,43.666666666666664,0.9729339067211197,10,43.666666666666664,lotka_volterra,160.41796588025358,0.6010570291129775,0.7284036745226137,0.993765528570002,0.9729339067211197,lv_poisson_run_20251209,0.8512969305738807,450,560,44.416666666666664,83,24
2.999275744874751,162.3589740033747,0.6131432210138633,0.8022033996987925,0.9622759320887349,0.9506601512727341,0.8156699233285751,75,43.75,0.9788925036406954,10,43.75,lotka_volterra,160.85933613093732,0.6029157429398831,0.745752206005638,0.9966753579704026,0.9788925036406954,lv_poisson_run_20251209,0.9378133332356811,450,560,44.5,84,25
1.0298072328372427,162.44275246762766,0.5950131830752243,0.6921268886061657,0.993173755833186,0.9747445170861063,1.1789068003394108,85,43.833333333333336,0.974773960731716,1,44.583333333333336,lotka_volterra,161.92784885120903,0.5954264876012889,0.694883299293172,0.9929830536940145,0.974773960731716,lv_poisson_run_20251209,0.9454024219885468,450,560,44.583333333333336,85,26
1.2538649221542073,161.79569850315278,0.6030414327248459,0.7385050799214427,0.977390398722838,0.9605206706238776,0.8789684290143835,77,43.916666666666664,0.9767482925851833,10,43.916666666666664,lotka_volterra,161.16876604207567,0.598178378620216,0.711673128355642,0.9965681297231661,0.9767482925851833,lv_poisson_run_20251209,0.8598868884146214,450,560,44.666666666666664,86,27
2.419669621373828,160.31568490554506,0.5912787715459785,0.686516692513777,0.9898724839699311,0.973862572098758,0.8514875477547945,78,44.0,0.99964760235031,10,44.0,lotka_volterra,159.10585009485814,0.5850456555490899,0.6540546956555652,1.0187264676221865,0.99964760235031,lv_poisson_run_20251209,0.8872481686994433,450,560,44.75,87,28
2.282413231220403,159.88592904261372,0.5906701832628748,0.6794101792352021,0.9935846155029618,0.9755534466053158,0.8615286481492902,79,44.083333333333336,0.9992563712132693,10,44.083333333333336,lotka_volterra,158.74472242700352,0.5854855388401208,0.6525644359417847,1.0196633379082847,0.9992563712132693,lv_poisson_run_20251209,0.8379749897867441,450,560,44.833333333333336,88,29
3.6989394551123382,162.1670633855319,0.6022372086722565,0.7231079645938571,1.001450389481448,0.9874942974549807,0.838183216259025,81,44.166666666666664,1.0138607819486583,9,44.25,lotka_volterra,160.31759365797572,0.5953911036443965,0.6895779141960667,1.0298321575969247,1.0138607819486583,lv_poisson_run_20251209,0.8534000171348453,450,560,44.916666666666664,89,30
5.5879453372092485,162.35331271660783,0.6018304992230262,0.7182360611492137,1.0127131945364987,0.9988256158016806,0.788178661681904,84,44.25,1.0213257098753534,7,44.5,lotka_volterra,159.5593400480032,0.5946688657036466,0.6831224945129802,1.0376098683880468,1.0213257098753534,lv_poisson_run_20251209,0.7842194912955165,450,560,45.0,90,31
13.959161302312225,164.00481332302653,0.6084629641192704,0.7526448096902962,0.9882084246635003,0.9697376613025257,0.7274961764894688,82,44.333333333333336,1.0192685277099636,10,44.333333333333336,lotka_volterra,157.0252326718704,0.5975520341492654,0.7006086350139678,1.0399591965078288,1.0192685277099636,lv_poisson_run_20251209,0.8300865655764937,450,560,45.083333333333336,91,32
9.091372341511374,159.62581271542814,0.6106643317974915,0.7634525279155028,0.9960582928421322,0.977276870570501,0.7875414440200886,83,44.416666666666664,1.014449381323516,10,44.416666666666664,lotka_volterra,155.08012654467245,0.6031199796593513,0.7263964887760863,1.0346404177452253,1.014449381323516,lv_poisson_run_20251209,0.7915519243106246,450,560,45.166666666666664,92,33
8.693514338156774,159.67654369523956,0.6089068048106232,0.7619974263791718,1.0119624341566802,0.9997706466498937,0.824426159173187,84,44.5,1.0330896094236008,10,44.5,lotka_volterra,155.32978652616117,0.6020604417778246,0.7285110950618919,1.0464098600359488,1.0330896094236008,lv_poisson_run_20251209,0.8419365640729666,450,560,45.25,93,34
8.185972715270395,159.36439586478528,0.6032910771110961,0.7477561246621669,1.0206429190066422,1.0068563694614554,0.8466181130253205,85,44.583333333333336,1.0353542208291884,10,44.583333333333336,lotka_volterra,155.27140950715008,0.598383864227709,0.7212064258076877,1.050129570874399,1.0353542208291884,lv_poisson_run_20251209,0.8326591998338699,450,560,45.333333333333336,94,35
5.362071403504956,158.62357665886435,0.6078018909513342,0.7533544773128149,1.021353804012742,1.003204181170968,0.8814510790555414,86,44.666666666666664,1.021835777976116,10,44.666666666666664,lotka_volterra,155.94254095711187,0.6044753379262883,0.7338175872038479,1.0412595554825959,1.021835777976116,lv_poisson_run_20251209,0.8064519669860601,450,560,45.416666666666664,95,36
6.439778097391468,158.2986323921285,0.6085510864349324,0.7543310677918644,1.031484392916164,1.0186804538613954,0.8888174591872121,87,44.75,1.034993292900189,10,44.75,lotka_volterra,155.07874334343276,0.605712036927673,0.7347052871604934,1.0503060401725832,1.034993292900189,lv_poisson_run_20251209,0.8273936528712511,450,560,45.5,96,37
